product_id,product_category,location_id,date,demand,stock_level,outlier_handled,outlier_method,outlier_threshold,original_demand
PROD_008,SPORTS,LOC_005,2023-03-22,182.14454849999998,119.24,True,mad,1.5,188.99
PROD_001,ELECTRONICS,LOC_002,2023-03-23,169.3035672440272,149.33,True,zscore,2.0,177.17
PROD_002,CLOTHING,LOC_005,2023-03-23,128.1099825,106.07,True,mad,1.5,159.14
PROD_003,CLOTHING,LOC_005,2023-03-23,171.6408952,186.6,True,mad,1.2,237.42
PROD_004,FOOD,LOC_001,2023-03-23,96.04675410783926,71.27,True,zscore,1.2,118.71
PROD_004,FOOD,LOC_003,2023-03-23,88.17459960000001,129.6,True,mad,1.2,98.37
PROD_005,FOOD,LOC_003,2023-03-23,87.24391359999998,124.08,True,mad,1.2,93.98
PROD_005,FOOD,LOC_005,2023-03-23,115.3614764,146.25,True,mad,1.2,121.97
PROD_006,FOOD,LOC_004,2023-03-23,143.6932175,171.45,True,mad,1.5,145.76
PROD_008,SPORTS,LOC_003,2023-03-23,180.23535950000002,139.23,True,mad,1.5,185.36
PROD_008,SPORTS,LOC_004,2023-03-23,226.71202193486369,245.26,True,zscore,1.5,245.85
PROD_008,SPORTS,LOC_005,2023-03-23,182.14454849999998,147.9,True,mad,1.5,186.36
PROD_009,SPORTS,LOC_001,2023-03-23,175.36012286854367,136.71,True,zscore,1.5,179.49
PROD_002,CLOTHING,LOC_005,2023-03-24,128.1099825,148.6,True,mad,1.5,153.17
PROD_003,CLOTHING,LOC_005,2023-03-24,171.6408952,233.66,True,mad,1.2,235.06
PROD_004,FOOD,LOC_001,2023-03-24,96.04675410783926,117.55,True,zscore,1.2,106.51
PROD_004,FOOD,LOC_004,2023-03-24,104.29327959999999,101.48,True,mad,1.2,111.31
PROD_005,FOOD,LOC_001,2023-03-24,157.03376987995628,189.2,True,zscore,1.2,162.24
PROD_005,FOOD,LOC_003,2023-03-24,87.24391359999998,107.37,True,mad,1.2,96.03
PROD_005,FOOD,LOC_005,2023-03-24,115.3614764,149.9,True,mad,1.2,122.42
PROD_007,HOME,LOC_001,2023-03-24,64.61896349999999,61.14,True,mad,1.5,68.18
PROD_007,HOME,LOC_002,2023-03-24,96.06072855874586,128.22,True,zscore,1.5,96.26
PROD_007,HOME,LOC_003,2023-03-24,99.89857329380087,116.93,True,zscore,1.5,104.37
PROD_008,SPORTS,LOC_004,2023-03-24,226.71202193486369,77.79,True,zscore,1.5,234.24
PROD_003,CLOTHING,LOC_005,2023-03-25,171.6408952,143.24,True,mad,1.2,173.44
PROD_002,CLOTHING,LOC_005,2023-03-27,128.1099825,150.67,True,mad,1.5,128.25
PROD_003,CLOTHING,LOC_005,2023-03-27,171.6408952,121.9,True,mad,1.2,240.64
PROD_004,FOOD,LOC_001,2023-03-27,96.04675410783926,147.2,True,zscore,1.2,117.43
PROD_004,FOOD,LOC_003,2023-03-27,88.17459960000001,114.13,True,mad,1.2,101.65
PROD_004,FOOD,LOC_004,2023-03-27,104.29327959999999,119.76,True,mad,1.2,112.93
PROD_005,FOOD,LOC_003,2023-03-27,87.24391359999998,69.41,True,mad,1.2,95.64
PROD_005,FOOD,LOC_005,2023-03-27,115.3614764,160.65,True,mad,1.2,115.57
PROD_007,HOME,LOC_001,2023-03-27,64.61896349999999,56.68,True,mad,1.5,66.54
PROD_007,HOME,LOC_002,2023-03-27,96.06072855874586,85.62,True,zscore,1.5,106.12
PROD_007,HOME,LOC_003,2023-03-27,99.89857329380087,74.62,True,zscore,1.5,104.34
PROD_007,HOME,LOC_004,2023-03-27,82.2767440616364,66.04,True,zscore,1.5,91.43
PROD_008,SPORTS,LOC_004,2023-03-27,226.71202193486369,190.62,True,zscore,1.5,235.74
PROD_009,SPORTS,LOC_001,2023-03-27,175.36012286854367,139.11,True,zscore,1.5,193.17
PROD_010,SPORTS,LOC_001,2023-03-27,172.9669701224681,171.63,True,zscore,1.5,183.4
PROD_002,CLOTHING,LOC_005,2023-03-28,128.1099825,121.94,True,mad,1.5,134.79
PROD_003,CLOTHING,LOC_005,2023-03-28,171.6408952,206.06,True,mad,1.2,245.59
PROD_004,FOOD,LOC_001,2023-03-28,96.04675410783926,144.51,True,zscore,1.2,110.56
PROD_004,FOOD,LOC_003,2023-03-28,88.17459960000001,107.68,True,mad,1.2,94.05
PROD_004,FOOD,LOC_004,2023-03-28,104.29327959999999,157.26,True,mad,1.2,112.18
PROD_005,FOOD,LOC_001,2023-03-28,157.03376987995628,226.0,True,zscore,1.2,159.2
PROD_005,FOOD,LOC_003,2023-03-28,87.24391359999998,116.77,True,mad,1.2,91.39
PROD_005,FOOD,LOC_005,2023-03-28,115.3614764,162.64,True,mad,1.2,123.81
PROD_007,HOME,LOC_001,2023-03-28,64.61896349999999,60.26,True,mad,1.5,68.16
PROD_007,HOME,LOC_002,2023-03-28,96.06072855874586,34.31,True,zscore,1.5,98.76
PROD_007,HOME,LOC_003,2023-03-28,99.89857329380087,114.63,True,zscore,1.5,114.14
PROD_008,SPORTS,LOC_003,2023-03-28,180.23535950000002,150.23,True,mad,1.5,182.83
PROD_009,SPORTS,LOC_001,2023-03-28,175.36012286854367,154.73,True,zscore,1.5,182.6
PROD_002,CLOTHING,LOC_005,2023-03-29,128.1099825,114.51,True,mad,1.5,149.63
PROD_003,CLOTHING,LOC_005,2023-03-29,171.6408952,167.46,True,mad,1.2,242.13
PROD_004,FOOD,LOC_001,2023-03-29,96.04675410783926,110.53,True,zscore,1.2,106.84
PROD_004,FOOD,LOC_003,2023-03-29,88.17459960000001,105.27,True,mad,1.2,96.39
PROD_004,FOOD,LOC_004,2023-03-29,104.29327959999999,121.42,True,mad,1.2,106.3
PROD_005,FOOD,LOC_001,2023-03-29,157.03376987995628,197.86,True,zscore,1.2,188.03
PROD_005,FOOD,LOC_003,2023-03-29,87.24391359999998,86.73,True,mad,1.2,98.75
PROD_006,FOOD,LOC_004,2023-03-29,143.6932175,161.15,True,mad,1.5,144.36
PROD_007,HOME,LOC_001,2023-03-29,64.61896349999999,75.26,True,mad,1.5,68.72
PROD_007,HOME,LOC_002,2023-03-29,96.06072855874586,97.47,True,zscore,1.5,98.34
PROD_007,HOME,LOC_003,2023-03-29,99.89857329380087,92.75,True,zscore,1.5,110.01
PROD_008,SPORTS,LOC_003,2023-03-29,180.23535950000002,133.23,True,mad,1.5,187.57
PROD_008,SPORTS,LOC_005,2023-03-29,182.14454849999998,186.62,True,mad,1.5,187.1
PROD_009,SPORTS,LOC_004,2023-03-29,176.2162362084054,170.11,True,zscore,1.5,180.9
PROD_002,CLOTHING,LOC_005,2023-03-30,128.1099825,146.63,True,mad,1.5,154.2
PROD_003,CLOTHING,LOC_005,2023-03-30,171.6408952,194.35,True,mad,1.2,236.52
PROD_004,FOOD,LOC_001,2023-03-30,96.04675410783926,113.54,True,zscore,1.2,123.27
PROD_004,FOOD,LOC_004,2023-03-30,104.29327959999999,130.87,True,mad,1.2,110.14
PROD_005,FOOD,LOC_001,2023-03-30,157.03376987995628,263.65,True,zscore,1.2,177.72
PROD_005,FOOD,LOC_003,2023-03-30,87.24391359999998,61.91,True,mad,1.2,99.56
PROD_006,FOOD,LOC_004,2023-03-30,143.6932175,170.74,True,mad,1.5,144.22
PROD_007,HOME,LOC_002,2023-03-30,96.06072855874586,82.48,True,zscore,1.5,100.13
PROD_007,HOME,LOC_004,2023-03-30,82.2767440616364,90.33,True,zscore,1.5,85.15
PROD_008,SPORTS,LOC_003,2023-03-30,180.23535950000002,147.14,True,mad,1.5,197.05
PROD_002,CLOTHING,LOC_005,2023-03-31,128.1099825,125.53,True,mad,1.5,137.15
PROD_003,CLOTHING,LOC_005,2023-03-31,171.6408952,172.05,True,mad,1.2,241.12
PROD_004,FOOD,LOC_001,2023-03-31,96.04675410783926,143.2,True,zscore,1.2,100.19
PROD_004,FOOD,LOC_003,2023-03-31,88.17459960000001,84.38,True,mad,1.2,103.92
PROD_004,FOOD,LOC_004,2023-03-31,104.29327959999999,129.3,True,mad,1.2,106.73
PROD_005,FOOD,LOC_001,2023-03-31,157.03376987995628,177.64,True,zscore,1.2,158.93
PROD_005,FOOD,LOC_003,2023-03-31,87.24391359999998,118.74,True,mad,1.2,94.59
PROD_005,FOOD,LOC_005,2023-03-31,115.3614764,154.73,True,mad,1.2,139.7
PROD_006,FOOD,LOC_004,2023-03-31,143.6932175,172.4,True,mad,1.5,145.58
PROD_007,HOME,LOC_002,2023-03-31,96.06072855874586,88.05,True,zscore,1.5,101.95
PROD_007,HOME,LOC_003,2023-03-31,99.89857329380087,107.27,True,zscore,1.5,108.97
PROD_007,HOME,LOC_004,2023-03-31,82.2767440616364,71.68,True,zscore,1.5,83.55
PROD_010,SPORTS,LOC_001,2023-03-31,172.9669701224681,142.57,True,zscore,1.5,175.67
PROD_003,CLOTHING,LOC_005,2023-04-01,171.6408952,166.69,True,mad,1.2,175.24
PROD_002,CLOTHING,LOC_005,2023-04-03,128.1099825,159.0,True,mad,1.5,163.93
PROD_003,CLOTHING,LOC_005,2023-04-03,171.6408952,195.26,True,mad,1.2,230.9
PROD_004,FOOD,LOC_003,2023-04-03,88.17459960000001,89.67,True,mad,1.2,96.68
PROD_004,FOOD,LOC_004,2023-04-03,104.29327959999999,108.83,True,mad,1.2,115.63
PROD_005,FOOD,LOC_001,2023-04-03,157.03376987995628,187.28,True,zscore,1.2,164.88
PROD_005,FOOD,LOC_002,2023-04-03,135.67182916620254,175.33,True,zscore,1.2,139.83
PROD_005,FOOD,LOC_003,2023-04-03,87.24391359999998,102.77,True,mad,1.2,97.75
PROD_007,HOME,LOC_002,2023-04-03,96.06072855874586,91.45,True,zscore,1.5,109.72
PROD_007,HOME,LOC_003,2023-04-03,99.89857329380087,97.51,True,zscore,1.5,101.6
PROD_008,SPORTS,LOC_003,2023-04-03,180.23535950000002,153.16,True,mad,1.5,180.77
PROD_008,SPORTS,LOC_004,2023-04-03,226.71202193486369,223.68,True,zscore,1.5,229.54
PROD_009,SPORTS,LOC_004,2023-04-03,176.2162362084054,113.59,True,zscore,1.5,177.62
PROD_002,CLOTHING,LOC_005,2023-04-04,128.1099825,133.72,True,mad,1.5,133.63
PROD_003,CLOTHING,LOC_005,2023-04-04,171.6408952,195.19,True,mad,1.2,246.7
PROD_004,FOOD,LOC_003,2023-04-04,88.17459960000001,87.96,True,mad,1.2,102.51
PROD_005,FOOD,LOC_001,2023-04-04,157.03376987995628,195.64,True,zscore,1.2,169.53
PROD_005,FOOD,LOC_002,2023-04-04,135.67182916620254,147.39,True,zscore,1.2,152.08
PROD_005,FOOD,LOC_005,2023-04-04,115.3614764,138.82,True,mad,1.2,115.62
PROD_007,HOME,LOC_004,2023-04-04,82.2767440616364,81.12,True,zscore,1.5,88.44
PROD_008,SPORTS,LOC_005,2023-04-04,182.14454849999998,144.93,True,mad,1.5,186.38
PROD_009,SPORTS,LOC_001,2023-04-04,175.36012286854367,191.93,True,zscore,1.5,190.49
PROD_009,SPORTS,LOC_004,2023-04-04,176.2162362084054,148.19,True,zscore,1.5,186.89
PROD_010,SPORTS,LOC_001,2023-04-04,172.9669701224681,163.17,True,zscore,1.5,185.28
PROD_002,CLOTHING,LOC_005,2023-04-05,128.1099825,138.42,True,mad,1.5,158.44
PROD_003,CLOTHING,LOC_005,2023-04-05,171.6408952,257.73,True,mad,1.2,225.98
PROD_004,FOOD,LOC_001,2023-04-05,96.04675410783926,116.4,True,zscore,1.2,103.0
PROD_004,FOOD,LOC_003,2023-04-05,88.17459960000001,76.21,True,mad,1.2,90.08
PROD_004,FOOD,LOC_004,2023-04-05,104.29327959999999,110.83,True,mad,1.2,110.01
PROD_005,FOOD,LOC_001,2023-04-05,157.03376987995628,203.7,True,zscore,1.2,174.29
PROD_005,FOOD,LOC_002,2023-04-05,135.67182916620254,187.46,True,zscore,1.2,153.46
PROD_005,FOOD,LOC_003,2023-04-05,87.24391359999998,65.01,True,mad,1.2,94.08
PROD_005,FOOD,LOC_005,2023-04-05,115.3614764,114.98,True,mad,1.2,127.64
PROD_007,HOME,LOC_002,2023-04-05,96.06072855874586,82.86,True,zscore,1.5,99.89
PROD_008,SPORTS,LOC_004,2023-04-05,226.71202193486369,149.02,True,zscore,1.5,253.08
PROD_010,SPORTS,LOC_001,2023-04-05,172.9669701224681,147.18,True,zscore,1.5,179.57
PROD_002,CLOTHING,LOC_005,2023-04-06,128.1099825,126.37,True,mad,1.5,140.49
PROD_003,CLOTHING,LOC_005,2023-04-06,171.6408952,248.84,True,mad,1.2,216.71
PROD_004,FOOD,LOC_001,2023-04-06,96.04675410783926,119.5,True,zscore,1.2,101.68
PROD_004,FOOD,LOC_003,2023-04-06,88.17459960000001,120.47,True,mad,1.2,92.31
PROD_004,FOOD,LOC_004,2023-04-06,104.29327959999999,137.97,True,mad,1.2,109.97
PROD_005,FOOD,LOC_001,2023-04-06,157.03376987995628,164.62,True,zscore,1.2,158.05
PROD_005,FOOD,LOC_002,2023-04-06,135.67182916620254,172.98,True,zscore,1.2,141.76
PROD_005,FOOD,LOC_003,2023-04-06,87.24391359999998,103.33,True,mad,1.2,105.54
PROD_005,FOOD,LOC_005,2023-04-06,115.3614764,152.61,True,mad,1.2,121.63
PROD_007,HOME,LOC_003,2023-04-06,99.89857329380087,130.88,True,zscore,1.5,107.68
PROD_007,HOME,LOC_004,2023-04-06,82.2767440616364,71.12,True,zscore,1.5,88.01
PROD_008,SPORTS,LOC_003,2023-04-06,180.23535950000002,113.64,True,mad,1.5,181.52
PROD_008,SPORTS,LOC_005,2023-04-06,182.14454849999998,122.38,True,mad,1.5,195.43
PROD_010,SPORTS,LOC_001,2023-04-06,172.9669701224681,100.68,True,zscore,1.5,184.54
PROD_002,CLOTHING,LOC_005,2023-04-07,128.1099825,126.51,True,mad,1.5,135.17
PROD_003,CLOTHING,LOC_005,2023-04-07,171.6408952,257.98,True,mad,1.2,230.65
PROD_004,FOOD,LOC_004,2023-04-07,104.29327959999999,106.15,True,mad,1.2,106.27
PROD_005,FOOD,LOC_001,2023-04-07,157.03376987995628,136.97,True,zscore,1.2,157.42
PROD_005,FOOD,LOC_002,2023-04-07,135.67182916620254,166.22,True,zscore,1.2,139.18
PROD_005,FOOD,LOC_003,2023-04-07,87.24391359999998,117.07,True,mad,1.2,92.05
PROD_007,HOME,LOC_001,2023-04-07,64.61896349999999,70.58,True,mad,1.5,71.09
PROD_007,HOME,LOC_002,2023-04-07,96.06072855874586,101.84,True,zscore,1.5,106.15
PROD_007,HOME,LOC_004,2023-04-07,82.2767440616364,75.87,True,zscore,1.5,88.02
PROD_008,SPORTS,LOC_003,2023-04-07,180.23535950000002,91.82,True,mad,1.5,195.92
PROD_009,SPORTS,LOC_004,2023-04-07,176.2162362084054,143.83,True,zscore,1.5,181.68
PROD_010,SPORTS,LOC_001,2023-04-07,172.9669701224681,205.99,True,zscore,1.5,192.73
PROD_003,CLOTHING,LOC_005,2023-04-08,171.6408952,168.7,True,mad,1.2,174.63
PROD_002,CLOTHING,LOC_005,2023-04-10,128.1099825,133.79,True,mad,1.5,146.06
PROD_003,CLOTHING,LOC_005,2023-04-10,171.6408952,167.35,True,mad,1.2,260.22
PROD_004,FOOD,LOC_003,2023-04-10,88.17459960000001,95.17,True,mad,1.2,100.78
PROD_004,FOOD,LOC_004,2023-04-10,104.29327959999999,128.07,True,mad,1.2,107.94
PROD_005,FOOD,LOC_003,2023-04-10,87.24391359999998,104.88,True,mad,1.2,91.21
PROD_005,FOOD,LOC_005,2023-04-10,115.3614764,113.46,True,mad,1.2,120.16
PROD_007,HOME,LOC_001,2023-04-10,64.61896349999999,72.01,True,mad,1.5,72.52
PROD_007,HOME,LOC_002,2023-04-10,96.06072855874586,81.15,True,zscore,1.5,99.79
PROD_008,SPORTS,LOC_003,2023-04-10,180.23535950000002,161.04,True,mad,1.5,180.64
PROD_009,SPORTS,LOC_001,2023-04-10,175.36012286854367,189.92,True,zscore,1.5,184.12
PROD_010,SPORTS,LOC_001,2023-04-10,172.9669701224681,159.6,True,zscore,1.5,204.0
PROD_002,CLOTHING,LOC_005,2023-04-11,128.1099825,94.37,True,mad,1.5,149.53
PROD_003,CLOTHING,LOC_005,2023-04-11,171.6408952,232.63,True,mad,1.2,231.55
PROD_004,FOOD,LOC_001,2023-04-11,96.04675410783926,137.11,True,zscore,1.2,112.12
PROD_004,FOOD,LOC_003,2023-04-11,88.17459960000001,93.13,True,mad,1.2,95.87
PROD_004,FOOD,LOC_004,2023-04-11,104.29327959999999,93.23,True,mad,1.2,109.68
PROD_005,FOOD,LOC_001,2023-04-11,157.03376987995628,179.42,True,zscore,1.2,159.92
PROD_005,FOOD,LOC_002,2023-04-11,135.67182916620254,181.51,True,zscore,1.2,136.66
PROD_007,HOME,LOC_001,2023-04-11,64.61896349999999,53.09,True,mad,1.5,65.3
PROD_007,HOME,LOC_002,2023-04-11,96.06072855874586,55.53,True,zscore,1.5,97.17
PROD_007,HOME,LOC_003,2023-04-11,99.89857329380087,80.8,True,zscore,1.5,103.4
PROD_007,HOME,LOC_004,2023-04-11,82.2767440616364,50.71,True,zscore,1.5,85.08
PROD_008,SPORTS,LOC_005,2023-04-11,182.14454849999998,121.08,True,mad,1.5,188.05
PROD_009,SPORTS,LOC_001,2023-04-11,175.36012286854367,153.18,True,zscore,1.5,180.33
PROD_009,SPORTS,LOC_004,2023-04-11,176.2162362084054,165.88,True,zscore,1.5,189.35
PROD_010,SPORTS,LOC_001,2023-04-11,172.9669701224681,138.36,True,zscore,1.5,179.82
PROD_002,CLOTHING,LOC_005,2023-04-12,128.1099825,123.14,True,mad,1.5,138.65
PROD_003,CLOTHING,LOC_005,2023-04-12,171.6408952,185.51,True,mad,1.2,248.58
PROD_004,FOOD,LOC_004,2023-04-12,104.29327959999999,107.01,True,mad,1.2,104.96
PROD_005,FOOD,LOC_001,2023-04-12,157.03376987995628,234.15,True,zscore,1.2,170.19
PROD_005,FOOD,LOC_002,2023-04-12,135.67182916620254,95.48,True,zscore,1.2,147.41
PROD_005,FOOD,LOC_003,2023-04-12,87.24391359999998,108.31,True,mad,1.2,101.84
PROD_005,FOOD,LOC_005,2023-04-12,115.3614764,84.9,True,mad,1.2,125.41
PROD_007,HOME,LOC_001,2023-04-12,64.61896349999999,49.17,True,mad,1.5,64.64
PROD_007,HOME,LOC_002,2023-04-12,96.06072855874586,108.68,True,zscore,1.5,103.05
PROD_007,HOME,LOC_003,2023-04-12,99.89857329380087,106.8,True,zscore,1.5,109.55
PROD_007,HOME,LOC_004,2023-04-12,82.2767440616364,82.1,True,zscore,1.5,85.42
PROD_008,SPORTS,LOC_004,2023-04-12,226.71202193486369,258.03,True,zscore,1.5,234.4
PROD_009,SPORTS,LOC_001,2023-04-12,175.36012286854367,161.99,True,zscore,1.5,186.87
PROD_009,SPORTS,LOC_004,2023-04-12,176.2162362084054,168.81,True,zscore,1.5,184.36
PROD_010,SPORTS,LOC_001,2023-04-12,172.9669701224681,83.38,True,zscore,1.5,202.02
PROD_003,CLOTHING,LOC_005,2023-04-13,171.6408952,234.41,True,mad,1.2,249.53
PROD_004,FOOD,LOC_001,2023-04-13,96.04675410783926,132.4,True,zscore,1.2,110.38
PROD_004,FOOD,LOC_004,2023-04-13,104.29327959999999,178.31,True,mad,1.2,107.46
PROD_005,FOOD,LOC_002,2023-04-13,135.67182916620254,136.22,True,zscore,1.2,164.77
PROD_005,FOOD,LOC_003,2023-04-13,87.24391359999998,90.99,True,mad,1.2,99.23
PROD_007,HOME,LOC_002,2023-04-13,96.06072855874586,105.86,True,zscore,1.5,111.27
PROD_007,HOME,LOC_003,2023-04-13,99.89857329380087,61.42,True,zscore,1.5,110.97
PROD_008,SPORTS,LOC_003,2023-04-13,180.23535950000002,173.15,True,mad,1.5,186.53
PROD_008,SPORTS,LOC_004,2023-04-13,226.71202193486369,189.39,True,zscore,1.5,232.9
PROD_009,SPORTS,LOC_004,2023-04-13,176.2162362084054,151.56,True,zscore,1.5,182.31
PROD_001,ELECTRONICS,LOC_002,2023-04-14,169.3035672440272,119.08,True,zscore,2.0,182.04
PROD_002,CLOTHING,LOC_005,2023-04-14,128.1099825,113.4,True,mad,1.5,149.89
PROD_003,CLOTHING,LOC_005,2023-04-14,171.6408952,250.03,True,mad,1.2,240.89
PROD_004,FOOD,LOC_001,2023-04-14,96.04675410783926,95.44,True,zscore,1.2,98.66
PROD_004,FOOD,LOC_003,2023-04-14,88.17459960000001,94.3,True,mad,1.2,90.38
PROD_004,FOOD,LOC_004,2023-04-14,104.29327959999999,80.08,True,mad,1.2,107.29
PROD_005,FOOD,LOC_001,2023-04-14,157.03376987995628,165.08,True,zscore,1.2,160.05
PROD_005,FOOD,LOC_005,2023-04-14,115.3614764,101.16,True,mad,1.2,116.59
PROD_006,FOOD,LOC_004,2023-04-14,143.6932175,145.71,True,mad,1.5,148.14
PROD_007,HOME,LOC_001,2023-04-14,64.61896349999999,76.85,True,mad,1.5,66.69
PROD_007,HOME,LOC_002,2023-04-14,96.06072855874586,88.8,True,zscore,1.5,105.94
PROD_007,HOME,LOC_004,2023-04-14,82.2767440616364,103.78,True,zscore,1.5,87.24
PROD_008,SPORTS,LOC_004,2023-04-14,226.71202193486369,236.61,True,zscore,1.5,244.11
PROD_009,SPORTS,LOC_001,2023-04-14,175.36012286854367,141.77,True,zscore,1.5,192.79
PROD_009,SPORTS,LOC_004,2023-04-14,176.2162362084054,157.75,True,zscore,1.5,205.76
PROD_010,SPORTS,LOC_001,2023-04-14,172.9669701224681,139.62,True,zscore,1.5,179.95
PROD_003,CLOTHING,LOC_005,2023-04-15,171.6408952,191.58,True,mad,1.2,185.15
PROD_002,CLOTHING,LOC_005,2023-04-17,128.1099825,107.93,True,mad,1.5,145.29
PROD_003,CLOTHING,LOC_005,2023-04-17,171.6408952,129.15,True,mad,1.2,233.25
PROD_004,FOOD,LOC_001,2023-04-17,96.04675410783926,134.42,True,zscore,1.2,99.31
PROD_004,FOOD,LOC_004,2023-04-17,104.29327959999999,143.76,True,mad,1.2,107.39
PROD_005,FOOD,LOC_001,2023-04-17,157.03376987995628,183.76,True,zscore,1.2,166.37
PROD_005,FOOD,LOC_002,2023-04-17,135.67182916620254,141.71,True,zscore,1.2,138.88
PROD_005,FOOD,LOC_003,2023-04-17,87.24391359999998,140.92,True,mad,1.2,93.29
PROD_007,HOME,LOC_002,2023-04-17,96.06072855874586,86.15,True,zscore,1.5,96.34
PROD_007,HOME,LOC_003,2023-04-17,99.89857329380087,85.2,True,zscore,1.5,101.18
PROD_007,HOME,LOC_004,2023-04-17,82.2767440616364,85.8,True,zscore,1.5,88.75
PROD_009,SPORTS,LOC_001,2023-04-17,175.36012286854367,140.23,True,zscore,1.5,198.36
PROD_009,SPORTS,LOC_004,2023-04-17,176.2162362084054,152.11,True,zscore,1.5,192.5
PROD_010,SPORTS,LOC_001,2023-04-17,172.9669701224681,150.95,True,zscore,1.5,188.67
PROD_001,ELECTRONICS,LOC_002,2023-04-18,169.3035672440272,90.26,True,zscore,2.0,171.27
PROD_001,ELECTRONICS,LOC_004,2023-04-18,213.34319799999997,194.91,True,mad,2.0,214.64
PROD_002,CLOTHING,LOC_005,2023-04-18,128.1099825,104.7,True,mad,1.5,150.64
PROD_003,CLOTHING,LOC_005,2023-04-18,171.6408952,203.44,True,mad,1.2,238.27
PROD_004,FOOD,LOC_003,2023-04-18,88.17459960000001,100.08,True,mad,1.2,90.96
PROD_004,FOOD,LOC_004,2023-04-18,104.29327959999999,144.0,True,mad,1.2,105.56
PROD_005,FOOD,LOC_001,2023-04-18,157.03376987995628,201.43,True,zscore,1.2,171.3
PROD_005,FOOD,LOC_003,2023-04-18,87.24391359999998,79.55,True,mad,1.2,93.68
PROD_005,FOOD,LOC_005,2023-04-18,115.3614764,140.16,True,mad,1.2,119.06
PROD_007,HOME,LOC_001,2023-04-18,64.61896349999999,52.78,True,mad,1.5,66.42
PROD_007,HOME,LOC_002,2023-04-18,96.06072855874586,76.47,True,zscore,1.5,107.07
PROD_007,HOME,LOC_003,2023-04-18,99.89857329380087,81.59,True,zscore,1.5,109.3
PROD_008,SPORTS,LOC_003,2023-04-18,180.23535950000002,119.66,True,mad,1.5,180.63
PROD_008,SPORTS,LOC_005,2023-04-18,182.14454849999998,124.59,True,mad,1.5,191.42
PROD_009,SPORTS,LOC_001,2023-04-18,175.36012286854367,163.93,True,zscore,1.5,175.83
PROD_010,SPORTS,LOC_001,2023-04-18,172.9669701224681,112.01,True,zscore,1.5,176.46
PROD_001,ELECTRONICS,LOC_002,2023-04-19,169.3035672440272,88.56,True,zscore,2.0,170.03
PROD_002,CLOTHING,LOC_005,2023-04-19,128.1099825,159.5,True,mad,1.5,150.89
PROD_003,CLOTHING,LOC_005,2023-04-19,171.6408952,116.99,True,mad,1.2,225.03
PROD_004,FOOD,LOC_001,2023-04-19,96.04675410783926,133.08,True,zscore,1.2,105.78
PROD_004,FOOD,LOC_003,2023-04-19,88.17459960000001,143.43,True,mad,1.2,94.22
PROD_004,FOOD,LOC_004,2023-04-19,104.29327959999999,177.81,True,mad,1.2,109.42
PROD_005,FOOD,LOC_001,2023-04-19,157.03376987995628,127.47,True,zscore,1.2,169.43
PROD_006,FOOD,LOC_004,2023-04-19,143.6932175,146.28,True,mad,1.5,147.26
PROD_007,HOME,LOC_003,2023-04-19,99.89857329380087,96.42,True,zscore,1.5,105.37
PROD_007,HOME,LOC_004,2023-04-19,82.2767440616364,71.32,True,zscore,1.5,82.52
PROD_008,SPORTS,LOC_003,2023-04-19,180.23535950000002,123.59,True,mad,1.5,195.23
PROD_008,SPORTS,LOC_004,2023-04-19,226.71202193486369,126.07,True,zscore,1.5,234.62
PROD_008,SPORTS,LOC_005,2023-04-19,182.14454849999998,132.5,True,mad,1.5,187.21
PROD_009,SPORTS,LOC_004,2023-04-19,176.2162362084054,134.78,True,zscore,1.5,179.68
PROD_010,SPORTS,LOC_001,2023-04-19,172.9669701224681,174.48,True,zscore,1.5,185.52
PROD_001,ELECTRONICS,LOC_002,2023-04-20,169.3035672440272,136.49,True,zscore,2.0,186.05
PROD_002,CLOTHING,LOC_005,2023-04-20,128.1099825,120.53,True,mad,1.5,144.44
PROD_003,CLOTHING,LOC_005,2023-04-20,171.6408952,183.38,True,mad,1.2,243.58
PROD_004,FOOD,LOC_001,2023-04-20,96.04675410783926,87.1,True,zscore,1.2,113.34
PROD_004,FOOD,LOC_003,2023-04-20,88.17459960000001,106.39,True,mad,1.2,90.59
PROD_004,FOOD,LOC_004,2023-04-20,104.29327959999999,114.56,True,mad,1.2,106.55
PROD_005,FOOD,LOC_002,2023-04-20,135.67182916620254,189.34,True,zscore,1.2,143.01
PROD_005,FOOD,LOC_003,2023-04-20,87.24391359999998,85.58,True,mad,1.2,91.24
PROD_005,FOOD,LOC_005,2023-04-20,115.3614764,156.02,True,mad,1.2,123.51
PROD_007,HOME,LOC_003,2023-04-20,99.89857329380087,90.18,True,zscore,1.5,116.52
PROD_008,SPORTS,LOC_003,2023-04-20,180.23535950000002,107.6,True,mad,1.5,189.39
PROD_008,SPORTS,LOC_004,2023-04-20,226.71202193486369,219.77,True,zscore,1.5,256.89
PROD_008,SPORTS,LOC_005,2023-04-20,182.14454849999998,103.42,True,mad,1.5,191.04
PROD_010,SPORTS,LOC_001,2023-04-20,172.9669701224681,154.19,True,zscore,1.5,189.11
PROD_002,CLOTHING,LOC_005,2023-04-21,128.1099825,137.89,True,mad,1.5,149.31
PROD_003,CLOTHING,LOC_005,2023-04-21,171.6408952,207.04,True,mad,1.2,218.67
PROD_004,FOOD,LOC_001,2023-04-21,96.04675410783926,81.59,True,zscore,1.2,102.49
PROD_004,FOOD,LOC_003,2023-04-21,88.17459960000001,100.12,True,mad,1.2,90.72
