date,product_id,product_category,location_id,demand,stock_level
2022-12-19,PROD_001,ELECTRONICS,LOC_001,506.71,126.75142857142858
2022-12-19,PROD_001,ELECTRONICS,LOC_002,605.55,136.40571428571428
2022-12-19,PROD_001,ELECTRONICS,LOC_003,684.9,143.26000000000002
2022-12-19,PROD_001,ELECTRONICS,LOC_004,708.52,181.4042857142857
2022-12-19,PROD_001,ELECTRONICS,LOC_005,738.97,174.06285714285715
2022-12-19,PROD_002,CLOTHING,LOC_001,437.65,111.50714285714285
2022-12-19,PROD_002,CLOTHING,LOC_002,228.43,58.25285714285714
2022-12-19,PROD_002,CLOTHING,LOC_003,434.76,97.71285714285715
2022-12-19,PROD_002,CLOTHING,LOC_004,297.12,63.49714285714286
2022-12-19,PROD_002,CLOTHING,LOC_005,561.97,133.1942857142857
2022-12-19,PROD_003,CLOTHING,LOC_001,462.69,90.8157142857143
2022-12-19,PROD_003,CLOTHING,LOC_002,721.49,149.9557142857143
2022-12-19,PROD_003,CLOTHING,LOC_003,352.93,79.84571428571428
2022-12-19,PROD_003,CLOTHING,LOC_004,640.74,154.6914285714286
2022-12-19,PROD_003,CLOTHING,LOC_005,873.57,176.59857142857143
2022-12-19,PROD_004,FOOD,LOC_001,490.65,111.36571428571428
2022-12-19,PROD_004,FOOD,LOC_002,517.6,117.74714285714286
2022-12-19,PROD_004,FOOD,LOC_003,447.04999999999995,92.80428571428571
2022-12-19,PROD_004,FOOD,LOC_004,573.47,126.53857142857143
2022-12-19,PROD_004,FOOD,LOC_005,797.87,162.0842857142857
2022-12-19,PROD_005,FOOD,LOC_001,867.52,198.1157142857143
2022-12-19,PROD_005,FOOD,LOC_002,738.35,175.07285714285715
2022-12-19,PROD_005,FOOD,LOC_003,479.81,117.24714285714286
2022-12-19,PROD_005,FOOD,LOC_004,749.52,181.35142857142858
2022-12-19,PROD_005,FOOD,LOC_005,609.0,136.09571428571428
2022-12-19,PROD_006,FOOD,LOC_001,797.21,162.8842857142857
2022-12-19,PROD_006,FOOD,LOC_002,638.86,129.8357142857143
2022-12-19,PROD_006,FOOD,LOC_003,632.0699999999999,146.6542857142857
2022-12-19,PROD_006,FOOD,LOC_004,686.9,154.8742857142857
2022-12-19,PROD_006,FOOD,LOC_005,541.39,132.89285714285714
2022-12-19,PROD_007,HOME,LOC_001,280.18,58.34571428571429
2022-12-19,PROD_007,HOME,LOC_002,430.58,94.44857142857143
2022-12-19,PROD_007,HOME,LOC_003,439.51,101.13
2022-12-19,PROD_007,HOME,LOC_004,335.09,81.77428571428572
2022-12-19,PROD_007,HOME,LOC_005,278.52,63.021428571428565
2022-12-19,PROD_008,SPORTS,LOC_001,934.53,209.3242857142857
2022-12-19,PROD_008,SPORTS,LOC_002,625.83,129.12285714285716
2022-12-19,PROD_008,SPORTS,LOC_003,681.37,145.73428571428573
2022-12-19,PROD_008,SPORTS,LOC_004,943.1,210.79714285714286
2022-12-19,PROD_008,SPORTS,LOC_005,620.59,112.74571428571429
2022-12-19,PROD_009,SPORTS,LOC_001,647.97,155.18
2022-12-19,PROD_009,SPORTS,LOC_002,931.1899999999999,187.47571428571428
2022-12-19,PROD_009,SPORTS,LOC_003,804.91,161.96285714285713
2022-12-19,PROD_009,SPORTS,LOC_004,710.26,147.25857142857143
2022-12-19,PROD_009,SPORTS,LOC_005,889.92,196.75
2022-12-19,PROD_010,SPORTS,LOC_001,677.38,155.08428571428573
2022-12-19,PROD_010,SPORTS,LOC_002,755.61,163.31714285714287
2022-12-19,PROD_010,SPORTS,LOC_003,572.65,126.46428571428571
2022-12-19,PROD_010,SPORTS,LOC_004,698.77,158.1442857142857
2022-12-19,PROD_010,SPORTS,LOC_005,862.86,184.4042857142857
2022-12-26,PROD_001,ELECTRONICS,LOC_001,578.95,122.57285714285715
2022-12-26,PROD_001,ELECTRONICS,LOC_002,600.0799999999999,137.3857142857143
2022-12-26,PROD_001,ELECTRONICS,LOC_003,715.23,147.3942857142857
2022-12-26,PROD_001,ELECTRONICS,LOC_004,812.7,170.4442857142857
2022-12-26,PROD_001,ELECTRONICS,LOC_005,785.05,186.97857142857143
2022-12-26,PROD_002,CLOTHING,LOC_001,474.95000000000005,100.51857142857143
2022-12-26,PROD_002,CLOTHING,LOC_002,233.79,49.870000000000005
2022-12-26,PROD_002,CLOTHING,LOC_003,496.02,87.46571428571428
2022-12-26,PROD_002,CLOTHING,LOC_004,308.32,60.098571428571425
2022-12-26,PROD_002,CLOTHING,LOC_005,575.11,120.42142857142858
2022-12-26,PROD_003,CLOTHING,LOC_001,508.27,110.23857142857142
2022-12-26,PROD_003,CLOTHING,LOC_002,768.23,152.37285714285716
2022-12-26,PROD_003,CLOTHING,LOC_003,373.96000000000004,80.08857142857143
2022-12-26,PROD_003,CLOTHING,LOC_004,719.24,133.45714285714286
2022-12-26,PROD_003,CLOTHING,LOC_005,833.3000000000001,158.1
2022-12-26,PROD_004,FOOD,LOC_001,494.33000000000004,116.02285714285715
2022-12-26,PROD_004,FOOD,LOC_002,539.36,123.67142857142856
2022-12-26,PROD_004,FOOD,LOC_003,477.38,103.57142857142857
2022-12-26,PROD_004,FOOD,LOC_004,577.04,123.70857142857143
2022-12-26,PROD_004,FOOD,LOC_005,818.32,161.70857142857145
2022-12-26,PROD_005,FOOD,LOC_001,844.5,177.43571428571428
2022-12-26,PROD_005,FOOD,LOC_002,716.21,134.86714285714285
2022-12-26,PROD_005,FOOD,LOC_003,484.78,102.68857142857142
2022-12-26,PROD_005,FOOD,LOC_004,776.96,184.7642857142857
2022-12-26,PROD_005,FOOD,LOC_005,606.42,139.50428571428571
2022-12-26,PROD_006,FOOD,LOC_001,833.48,180.94142857142856
2022-12-26,PROD_006,FOOD,LOC_002,651.96,135.53428571428572
2022-12-26,PROD_006,FOOD,LOC_003,631.13,136.03142857142856
2022-12-26,PROD_006,FOOD,LOC_004,762.85,160.28571428571428
2022-12-26,PROD_006,FOOD,LOC_005,570.53,119.11428571428571
2022-12-26,PROD_007,HOME,LOC_001,277.7,65.98285714285714
2022-12-26,PROD_007,HOME,LOC_002,449.24,93.41285714285713
2022-12-26,PROD_007,HOME,LOC_003,443.84000000000003,95.23571428571428
2022-12-26,PROD_007,HOME,LOC_004,376.57,82.12428571428572
2022-12-26,PROD_007,HOME,LOC_005,298.13,67.21428571428571
2022-12-26,PROD_008,SPORTS,LOC_001,966.2099999999999,216.34142857142857
2022-12-26,PROD_008,SPORTS,LOC_002,625.62,126.22428571428573
2022-12-26,PROD_008,SPORTS,LOC_003,711.59,133.8542857142857
2022-12-26,PROD_008,SPORTS,LOC_004,897.46,192.93428571428572
2022-12-26,PROD_008,SPORTS,LOC_005,690.46,147.60714285714286
2022-12-26,PROD_009,SPORTS,LOC_001,709.23,121.29285714285713
2022-12-26,PROD_009,SPORTS,LOC_002,989.84,217.09714285714287
2022-12-26,PROD_009,SPORTS,LOC_003,838.73,168.78428571428572
2022-12-26,PROD_009,SPORTS,LOC_004,712.23,141.50285714285715
2022-12-26,PROD_009,SPORTS,LOC_005,996.78,203.35999999999999
2022-12-26,PROD_010,SPORTS,LOC_001,717.6800000000001,155.41857142857143
2022-12-26,PROD_010,SPORTS,LOC_002,740.17,152.43714285714285
2022-12-26,PROD_010,SPORTS,LOC_003,638.81,146.92428571428573
2022-12-26,PROD_010,SPORTS,LOC_004,807.63,165.59857142857143
2022-12-26,PROD_010,SPORTS,LOC_005,909.49,192.53714285714287
2023-01-02,PROD_001,ELECTRONICS,LOC_001,579.98,114.12285714285714
2023-01-02,PROD_001,ELECTRONICS,LOC_002,664.07,118.83857142857143
2023-01-02,PROD_001,ELECTRONICS,LOC_003,758.26,159.55285714285714
2023-01-02,PROD_001,ELECTRONICS,LOC_004,869.8,180.49571428571429
2023-01-02,PROD_001,ELECTRONICS,LOC_005,841.85,164.63857142857142
2023-01-02,PROD_002,CLOTHING,LOC_001,460.94,91.88857142857144
2023-01-02,PROD_002,CLOTHING,LOC_002,235.75,51.784285714285716
2023-01-02,PROD_002,CLOTHING,LOC_003,510.21,107.69142857142857
2023-01-02,PROD_002,CLOTHING,LOC_004,313.78000000000003,64.61142857142856
2023-01-02,PROD_002,CLOTHING,LOC_005,540.6,119.2057142857143
2023-01-02,PROD_003,CLOTHING,LOC_001,496.24,100.50714285714285
2023-01-02,PROD_003,CLOTHING,LOC_002,701.59,136.44
2023-01-02,PROD_003,CLOTHING,LOC_003,369.65999999999997,75.56428571428572
2023-01-02,PROD_003,CLOTHING,LOC_004,640.87,142.15714285714284
2023-01-02,PROD_003,CLOTHING,LOC_005,963.4,191.8942857142857
2023-01-02,PROD_004,FOOD,LOC_001,532.5699999999999,125.66714285714286
2023-01-02,PROD_004,FOOD,LOC_002,559.78,124.35428571428572
2023-01-02,PROD_004,FOOD,LOC_003,477.3,113.32571428571428
2023-01-02,PROD_004,FOOD,LOC_004,586.98,112.44857142857143
2023-01-02,PROD_004,FOOD,LOC_005,924.83,195.92000000000002
2023-01-02,PROD_005,FOOD,LOC_001,846.15,196.32571428571427
2023-01-02,PROD_005,FOOD,LOC_002,788.54,154.31
2023-01-02,PROD_005,FOOD,LOC_003,502.81,101.18428571428572
2023-01-02,PROD_005,FOOD,LOC_004,726.98,153.60142857142858
2023-01-02,PROD_005,FOOD,LOC_005,623.47,153.28
2023-01-02,PROD_006,FOOD,LOC_001,894.6700000000001,173.96285714285713
2023-01-02,PROD_006,FOOD,LOC_002,682.04,135.03285714285715
2023-01-02,PROD_006,FOOD,LOC_003,649.64,148.84714285714287
2023-01-02,PROD_006,FOOD,LOC_004,779.76,152.80714285714288
2023-01-02,PROD_006,FOOD,LOC_005,598.38,116.00571428571428
2023-01-02,PROD_007,HOME,LOC_001,303.46,58.17857142857143
2023-01-02,PROD_007,HOME,LOC_002,442.15,91.35428571428572
2023-01-02,PROD_007,HOME,LOC_003,461.43,95.49857142857142
2023-01-02,PROD_007,HOME,LOC_004,401.62,78.28
2023-01-02,PROD_007,HOME,LOC_005,310.25,66.78571428571429
2023-01-02,PROD_008,SPORTS,LOC_001,1058.3600000000001,203.8557142857143
2023-01-02,PROD_008,SPORTS,LOC_002,706.86,133.72285714285712
2023-01-02,PROD_008,SPORTS,LOC_003,686.92,147.54714285714286
2023-01-02,PROD_008,SPORTS,LOC_004,911.04,187.27714285714288
2023-01-02,PROD_008,SPORTS,LOC_005,746.14,150.75285714285715
2023-01-02,PROD_009,SPORTS,LOC_001,750.03,140.8
2023-01-02,PROD_009,SPORTS,LOC_002,1027.25,227.10714285714286
2023-01-02,PROD_009,SPORTS,LOC_003,894.21,190.56285714285715
2023-01-02,PROD_009,SPORTS,LOC_004,758.52,150.85142857142858
2023-01-02,PROD_009,SPORTS,LOC_005,1025.71,180.8757142857143
2023-01-02,PROD_010,SPORTS,LOC_001,793.02,168.18714285714285
2023-01-02,PROD_010,SPORTS,LOC_002,760.94,151.0742857142857
2023-01-02,PROD_010,SPORTS,LOC_003,716.31,127.63
2023-01-02,PROD_010,SPORTS,LOC_004,776.55,171.19714285714284
2023-01-02,PROD_010,SPORTS,LOC_005,937.6800000000001,183.02857142857144
2023-01-09,PROD_001,ELECTRONICS,LOC_001,599.13,135.17857142857142
2023-01-09,PROD_001,ELECTRONICS,LOC_002,687.03,138.6885714285714
2023-01-09,PROD_001,ELECTRONICS,LOC_003,795.3,143.17142857142855
2023-01-09,PROD_001,ELECTRONICS,LOC_004,918.72,201.07
2023-01-09,PROD_001,ELECTRONICS,LOC_005,939.85,171.88285714285715
2023-01-09,PROD_002,CLOTHING,LOC_001,492.46000000000004,91.67142857142858
2023-01-09,PROD_002,CLOTHING,LOC_002,232.26999999999998,43.01571428571429
2023-01-09,PROD_002,CLOTHING,LOC_003,518.1899999999999,107.68857142857142
2023-01-09,PROD_002,CLOTHING,LOC_004,312.21,62.12428571428571
2023-01-09,PROD_002,CLOTHING,LOC_005,635.25,120.6557142857143
2023-01-09,PROD_003,CLOTHING,LOC_001,563.71,92.3442857142857
2023-01-09,PROD_003,CLOTHING,LOC_002,822.91,161.1442857142857
2023-01-09,PROD_003,CLOTHING,LOC_003,383.27,74.76428571428572
2023-01-09,PROD_003,CLOTHING,LOC_004,756.38,148.1157142857143
2023-01-09,PROD_003,CLOTHING,LOC_005,953.25,207.04142857142855
2023-01-09,PROD_004,FOOD,LOC_001,559.76,119.88857142857144
2023-01-09,PROD_004,FOOD,LOC_002,535.39,102.13428571428572
2023-01-09,PROD_004,FOOD,LOC_003,524.47,103.53857142857143
2023-01-09,PROD_004,FOOD,LOC_004,588.13,136.60857142857142
2023-01-09,PROD_004,FOOD,LOC_005,826.5699999999999,193.59857142857143
2023-01-09,PROD_005,FOOD,LOC_001,961.29,171.55714285714288
2023-01-09,PROD_005,FOOD,LOC_002,735.13,151.3457142857143
2023-01-09,PROD_005,FOOD,LOC_003,505.17,102.69428571428571
2023-01-09,PROD_005,FOOD,LOC_004,838.26,177.9442857142857
2023-01-09,PROD_005,FOOD,LOC_005,671.57,123.86571428571428
2023-01-09,PROD_006,FOOD,LOC_001,937.75,166.9557142857143
2023-01-09,PROD_006,FOOD,LOC_002,689.22,129.25714285714284
2023-01-09,PROD_006,FOOD,LOC_003,669.95,137.25142857142856
2023-01-09,PROD_006,FOOD,LOC_004,800.77,153.6942857142857
2023-01-09,PROD_006,FOOD,LOC_005,631.79,126.96285714285715
2023-01-09,PROD_007,HOME,LOC_001,325.17,58.74285714285714
2023-01-09,PROD_007,HOME,LOC_002,488.15000000000003,97.73857142857142
2023-01-09,PROD_007,HOME,LOC_003,519.94,95.6842857142857
2023-01-09,PROD_007,HOME,LOC_004,417.99,74.24
2023-01-09,PROD_007,HOME,LOC_005,342.3,70.90142857142857
2023-01-09,PROD_008,SPORTS,LOC_001,1174.87,213.43714285714285
2023-01-09,PROD_008,SPORTS,LOC_002,773.43,136.99428571428572
2023-01-09,PROD_008,SPORTS,LOC_003,797.57,163.20000000000002
2023-01-09,PROD_008,SPORTS,LOC_004,951.04,151.71857142857144
2023-01-09,PROD_008,SPORTS,LOC_005,832.14,153.76857142857145
2023-01-09,PROD_009,SPORTS,LOC_001,813.67,157.53428571428572
2023-01-09,PROD_009,SPORTS,LOC_002,1068.49,185.27857142857144
2023-01-09,PROD_009,SPORTS,LOC_003,959.5,169.35857142857142
2023-01-09,PROD_009,SPORTS,LOC_004,826.0600000000001,174.84
2023-01-09,PROD_009,SPORTS,LOC_005,1024.06,220.48142857142855
2023-01-09,PROD_010,SPORTS,LOC_001,796.49,134.25428571428571
2023-01-09,PROD_010,SPORTS,LOC_002,800.9499999999999,173.39714285714285
2023-01-09,PROD_010,SPORTS,LOC_003,774.97,136.27428571428572
2023-01-09,PROD_010,SPORTS,LOC_004,874.33,170.3957142857143
2023-01-09,PROD_010,SPORTS,LOC_005,974.66,208.32142857142858
2023-01-16,PROD_001,ELECTRONICS,LOC_001,617.05,112.69000000000001
2023-01-16,PROD_001,ELECTRONICS,LOC_002,727.97,127.23428571428572
2023-01-16,PROD_001,ELECTRONICS,LOC_003,810.14,134.2342857142857
2023-01-16,PROD_001,ELECTRONICS,LOC_004,943.6899999999999,158.05428571428573
2023-01-16,PROD_001,ELECTRONICS,LOC_005,949.36,175.21285714285713
2023-01-16,PROD_002,CLOTHING,LOC_001,516.53,98.03857142857143
2023-01-16,PROD_002,CLOTHING,LOC_002,249.76,53.26
2023-01-16,PROD_002,CLOTHING,LOC_003,546.51,102.88571428571429
2023-01-16,PROD_002,CLOTHING,LOC_004,333.44,55.50571428571429
2023-01-16,PROD_002,CLOTHING,LOC_005,706.45,112.75999999999999
2023-01-16,PROD_003,CLOTHING,LOC_001,563.87,102.26571428571428
2023-01-16,PROD_003,CLOTHING,LOC_002,816.9300000000001,162.35
2023-01-16,PROD_003,CLOTHING,LOC_003,390.34,81.73571428571428
2023-01-16,PROD_003,CLOTHING,LOC_004,715.86,159.03571428571428
2023-01-16,PROD_003,CLOTHING,LOC_005,999.35,212.82857142857142
2023-01-16,PROD_004,FOOD,LOC_001,566.27,93.57857142857142
2023-01-16,PROD_004,FOOD,LOC_002,553.75,132.9257142857143
2023-01-16,PROD_004,FOOD,LOC_003,531.79,94.13428571428572
2023-01-16,PROD_004,FOOD,LOC_004,607.13,133.2357142857143
2023-01-16,PROD_004,FOOD,LOC_005,904.91,171.76142857142858
2023-01-16,PROD_005,FOOD,LOC_001,927.39,181.29571428571427
2023-01-16,PROD_005,FOOD,LOC_002,823.95,156.5142857142857
2023-01-16,PROD_005,FOOD,LOC_003,499.45,111.25428571428571
2023-01-16,PROD_005,FOOD,LOC_004,840.33,169.62999999999997
2023-01-16,PROD_005,FOOD,LOC_005,698.37,141.43
2023-01-16,PROD_006,FOOD,LOC_001,917.98,183.76285714285717
2023-01-16,PROD_006,FOOD,LOC_002,730.77,126.79285714285716
2023-01-16,PROD_006,FOOD,LOC_003,692.6,137.7642857142857
2023-01-16,PROD_006,FOOD,LOC_004,799.02,193.4
2023-01-16,PROD_006,FOOD,LOC_005,576.12,119.26428571428572
2023-01-16,PROD_007,HOME,LOC_001,333.12,60.17285714285714
2023-01-16,PROD_007,HOME,LOC_002,458.28000000000003,98.96714285714286
2023-01-16,PROD_007,HOME,LOC_003,514.13,88.61285714285714
2023-01-16,PROD_007,HOME,LOC_004,401.41,75.86571428571429
2023-01-16,PROD_007,HOME,LOC_005,343.19,68.15857142857143
2023-01-16,PROD_008,SPORTS,LOC_001,1176.02,240.6657142857143
2023-01-16,PROD_008,SPORTS,LOC_002,763.9200000000001,138.88285714285715
2023-01-16,PROD_008,SPORTS,LOC_003,822.3,150.77428571428572
2023-01-16,PROD_008,SPORTS,LOC_004,1136.01,205.0885714285714
2023-01-16,PROD_008,SPORTS,LOC_005,794.74,136.71857142857144
2023-01-16,PROD_009,SPORTS,LOC_001,748.59,175.91428571428574
2023-01-16,PROD_009,SPORTS,LOC_002,1174.74,190.68571428571428
2023-01-16,PROD_009,SPORTS,LOC_003,1009.04,190.81
2023-01-16,PROD_009,SPORTS,LOC_004,837.04,160.41428571428574
2023-01-16,PROD_009,SPORTS,LOC_005,1072.9,219.5157142857143
2023-01-16,PROD_010,SPORTS,LOC_001,854.14,137.4714285714286
2023-01-16,PROD_010,SPORTS,LOC_002,882.4300000000001,160.21285714285713
2023-01-16,PROD_010,SPORTS,LOC_003,841.89,145.5257142857143
2023-01-16,PROD_010,SPORTS,LOC_004,887.13,152.95142857142858
2023-01-16,PROD_010,SPORTS,LOC_005,1023.02,182.46142857142857
2023-01-23,PROD_001,ELECTRONICS,LOC_001,703.07,102.37571428571428
2023-01-23,PROD_001,ELECTRONICS,LOC_002,830.4399999999999,144.0242857142857
2023-01-23,PROD_001,ELECTRONICS,LOC_003,876.1700000000001,157.98857142857145
2023-01-23,PROD_001,ELECTRONICS,LOC_004,998.1500000000001,186.76857142857145
2023-01-23,PROD_001,ELECTRONICS,LOC_005,988.28,163.41857142857143
2023-01-23,PROD_002,CLOTHING,LOC_001,524.38,95.17571428571429
2023-01-23,PROD_002,CLOTHING,LOC_002,250.66,51.82714285714285
2023-01-23,PROD_002,CLOTHING,LOC_003,571.51,100.33142857142857
2023-01-23,PROD_002,CLOTHING,LOC_004,350.05,63.99571428571429
2023-01-23,PROD_002,CLOTHING,LOC_005,753.81,131.56714285714287
2023-01-23,PROD_003,CLOTHING,LOC_001,581.47,103.91285714285713
2023-01-23,PROD_003,CLOTHING,LOC_002,867.81,150.13000000000002
2023-01-23,PROD_003,CLOTHING,LOC_003,409.35,93.92285714285715
2023-01-23,PROD_003,CLOTHING,LOC_004,805.74,137.3857142857143
2023-01-23,PROD_003,CLOTHING,LOC_005,1110.82,196.23857142857145
2023-01-23,PROD_004,FOOD,LOC_001,566.04,86.37857142857142
2023-01-23,PROD_004,FOOD,LOC_002,589.24,104.5657142857143
2023-01-23,PROD_004,FOOD,LOC_003,515.96,99.92142857142858
2023-01-23,PROD_004,FOOD,LOC_004,629.02,134.62142857142857
2023-01-23,PROD_004,FOOD,LOC_005,912.27,180.6342857142857
2023-01-23,PROD_005,FOOD,LOC_001,932.83,188.82571428571427
2023-01-23,PROD_005,FOOD,LOC_002,808.18,151.65285714285713
2023-01-23,PROD_005,FOOD,LOC_003,532.65,105.61714285714287
2023-01-23,PROD_005,FOOD,LOC_004,882.0,157.24428571428572
2023-01-23,PROD_005,FOOD,LOC_005,670.83,140.22285714285712
2023-01-23,PROD_006,FOOD,LOC_001,900.41,181.8042857142857
2023-01-23,PROD_006,FOOD,LOC_002,725.45,154.76999999999998
2023-01-23,PROD_006,FOOD,LOC_003,656.05,159.9
2023-01-23,PROD_006,FOOD,LOC_004,796.77,173.29285714285714
2023-01-23,PROD_006,FOOD,LOC_005,620.68,114.14285714285714
2023-01-23,PROD_007,HOME,LOC_001,310.19,62.39142857142857
2023-01-23,PROD_007,HOME,LOC_002,501.37,90.18142857142857
2023-01-23,PROD_007,HOME,LOC_003,518.49,90.80142857142857
2023-01-23,PROD_007,HOME,LOC_004,393.51,85.07714285714285
2023-01-23,PROD_007,HOME,LOC_005,353.07,68.32714285714285
2023-01-23,PROD_008,SPORTS,LOC_001,1172.0,236.14285714285714
2023-01-23,PROD_008,SPORTS,LOC_002,794.74,129.05142857142857
2023-01-23,PROD_008,SPORTS,LOC_003,799.96,165.03857142857143
2023-01-23,PROD_008,SPORTS,LOC_004,1183.09,196.53428571428572
2023-01-23,PROD_008,SPORTS,LOC_005,784.51,146.39000000000001
2023-01-23,PROD_009,SPORTS,LOC_001,873.53,148.69857142857146
2023-01-23,PROD_009,SPORTS,LOC_002,1220.02,209.18857142857146
2023-01-23,PROD_009,SPORTS,LOC_003,1037.27,161.48428571428573
2023-01-23,PROD_009,SPORTS,LOC_004,887.26,153.06857142857143
2023-01-23,PROD_009,SPORTS,LOC_005,1152.94,174.43285714285713
2023-01-23,PROD_010,SPORTS,LOC_001,914.2,165.96428571428572
2023-01-23,PROD_010,SPORTS,LOC_002,879.83,160.35142857142858
2023-01-23,PROD_010,SPORTS,LOC_003,792.9300000000001,154.71714285714285
2023-01-23,PROD_010,SPORTS,LOC_004,952.4100000000001,162.34285714285716
2023-01-23,PROD_010,SPORTS,LOC_005,1074.42,169.00142857142856
2023-01-30,PROD_001,ELECTRONICS,LOC_001,685.51,131.26142857142858
2023-01-30,PROD_001,ELECTRONICS,LOC_002,823.64,137.65857142857143
2023-01-30,PROD_001,ELECTRONICS,LOC_003,898.0400000000001,145.6357142857143
2023-01-30,PROD_001,ELECTRONICS,LOC_004,1002.08,175.56285714285715
2023-01-30,PROD_001,ELECTRONICS,LOC_005,1042.16,169.6357142857143
2023-01-30,PROD_002,CLOTHING,LOC_001,545.95,84.71571428571428
2023-01-30,PROD_002,CLOTHING,LOC_002,251.54,48.980000000000004
2023-01-30,PROD_002,CLOTHING,LOC_003,572.87,104.13142857142857
2023-01-30,PROD_002,CLOTHING,LOC_004,395.7,64.29714285714286
2023-01-30,PROD_002,CLOTHING,LOC_005,769.61,141.42
2023-01-30,PROD_003,CLOTHING,LOC_001,620.82,89.96285714285715
2023-01-30,PROD_003,CLOTHING,LOC_002,896.85,160.04571428571427
2023-01-30,PROD_003,CLOTHING,LOC_003,418.61,81.01428571428572
2023-01-30,PROD_003,CLOTHING,LOC_004,791.5,134.87428571428572
2023-01-30,PROD_003,CLOTHING,LOC_005,1094.97,208.28428571428572
2023-01-30,PROD_004,FOOD,LOC_001,573.45,108.26142857142857
2023-01-30,PROD_004,FOOD,LOC_002,576.5,118.22142857142856
2023-01-30,PROD_004,FOOD,LOC_003,556.72,108.86142857142856
2023-01-30,PROD_004,FOOD,LOC_004,632.53,134.37857142857143
2023-01-30,PROD_004,FOOD,LOC_005,949.14,166.76
2023-01-30,PROD_005,FOOD,LOC_001,948.2,170.17000000000002
2023-01-30,PROD_005,FOOD,LOC_002,830.21,157.92000000000002
2023-01-30,PROD_005,FOOD,LOC_003,521.44,104.06428571428572
2023-01-30,PROD_005,FOOD,LOC_004,857.47,177.72285714285712
2023-01-30,PROD_005,FOOD,LOC_005,697.91,144.01285714285714
2023-01-30,PROD_006,FOOD,LOC_001,940.0600000000001,176.8742857142857
2023-01-30,PROD_006,FOOD,LOC_002,723.9,144.37285714285716
2023-01-30,PROD_006,FOOD,LOC_003,706.42,123.64714285714287
2023-01-30,PROD_006,FOOD,LOC_004,811.27,159.17714285714285
2023-01-30,PROD_006,FOOD,LOC_005,621.39,113.80714285714285
2023-01-30,PROD_007,HOME,LOC_001,349.40999999999997,57.021428571428565
2023-01-30,PROD_007,HOME,LOC_002,535.68,102.23
2023-01-30,PROD_007,HOME,LOC_003,574.65,98.51714285714286
2023-01-30,PROD_007,HOME,LOC_004,466.08000000000004,76.11142857142856
2023-01-30,PROD_007,HOME,LOC_005,364.78,66.73285714285714
2023-01-30,PROD_008,SPORTS,LOC_001,1320.24,220.40285714285713
2023-01-30,PROD_008,SPORTS,LOC_002,871.27,134.48999999999998
2023-01-30,PROD_008,SPORTS,LOC_003,818.33,159.88285714285715
2023-01-30,PROD_008,SPORTS,LOC_004,1199.8,211.87714285714287
2023-01-30,PROD_008,SPORTS,LOC_005,894.4399999999999,146.51857142857142
2023-01-30,PROD_009,SPORTS,LOC_001,911.36,137.56571428571428
2023-01-30,PROD_009,SPORTS,LOC_002,1244.02,203.8857142857143
2023-01-30,PROD_009,SPORTS,LOC_003,1099.43,194.1042857142857
2023-01-30,PROD_009,SPORTS,LOC_004,906.22,147.63857142857142
2023-01-30,PROD_009,SPORTS,LOC_005,1195.81,194.81571428571428
2023-01-30,PROD_010,SPORTS,LOC_001,874.7,153.94
2023-01-30,PROD_010,SPORTS,LOC_002,971.01,154.11142857142858
2023-01-30,PROD_010,SPORTS,LOC_003,812.51,121.77
2023-01-30,PROD_010,SPORTS,LOC_004,946.83,167.27142857142857
2023-01-30,PROD_010,SPORTS,LOC_005,1131.41,182.4485714285714
2023-02-06,PROD_001,ELECTRONICS,LOC_001,710.62,118.19285714285715
2023-02-06,PROD_001,ELECTRONICS,LOC_002,822.78,130.79857142857142
2023-02-06,PROD_001,ELECTRONICS,LOC_003,923.76,145.91142857142856
2023-02-06,PROD_001,ELECTRONICS,LOC_004,1048.04,170.01285714285714
2023-02-06,PROD_001,ELECTRONICS,LOC_005,1054.15,178.6885714285714
2023-02-06,PROD_002,CLOTHING,LOC_001,538.03,88.26285714285714
2023-02-06,PROD_002,CLOTHING,LOC_002,263.06,50.84428571428572
2023-02-06,PROD_002,CLOTHING,LOC_003,641.19,106.63
2023-02-06,PROD_002,CLOTHING,LOC_004,383.31,65.64428571428572
2023-02-06,PROD_002,CLOTHING,LOC_005,832.1800000000001,133.50428571428571
2023-02-06,PROD_003,CLOTHING,LOC_001,650.14,105.83142857142857
2023-02-06,PROD_003,CLOTHING,LOC_002,1003.63,146.03428571428572
2023-02-06,PROD_003,CLOTHING,LOC_003,429.33000000000004,84.68571428571428
2023-02-06,PROD_003,CLOTHING,LOC_004,875.29,146.0585714285714
2023-02-06,PROD_003,CLOTHING,LOC_005,1248.77,183.93285714285713
2023-02-06,PROD_004,FOOD,LOC_001,573.85,109.4557142857143
2023-02-06,PROD_004,FOOD,LOC_002,630.3,112.75428571428571
2023-02-06,PROD_004,FOOD,LOC_003,497.93,106.75142857142858
2023-02-06,PROD_004,FOOD,LOC_004,643.19,140.66714285714286
2023-02-06,PROD_004,FOOD,LOC_005,931.4300000000001,161.24428571428572
2023-02-06,PROD_005,FOOD,LOC_001,963.86,171.59428571428572
2023-02-06,PROD_005,FOOD,LOC_002,852.6700000000001,175.25285714285715
2023-02-06,PROD_005,FOOD,LOC_003,528.0699999999999,113.31285714285715
2023-02-06,PROD_005,FOOD,LOC_004,895.85,185.65714285714284
